_id,user_name,user_be_agreed,user_be_thanked,user_followees,user_followers,user_education_school,user_education_subject,user_employment,user_employment_extra,user_location,user_gender,user_info,user_intro
ObjectId(57d566cb78e95b738eb1ec8f),谢三十三,139,20,984,92,,,,,珠海,male,,
ObjectId(57d566cd78e95b738eb1ec90),张书帏,4660,1176,168,1297,,,,,福州,male,,
ObjectId(57d566d278e95b738eb1ec91),岚星Nielson,36,11,1,36,,,,,,male,,
ObjectId(57d566d778e95b738eb1ec92),郭聚铎,10,0,11,35,,,,,,male,,
ObjectId(57d566d978e95b738eb1ec93),javener javener,2172,485,460,382,,土,javener,五金超市市长,,male,,"

最烦这种知乎式的回答，正事不说，来我给你讲个故事

"
ObjectId(57d566de78e95b738eb1ec94),阿兰德龙,4,4,1860,42,,,,,深圳,male,,"

微信号:imperial007

"
ObjectId(57d566e478e95b738eb1ec95),simon yao,31,13,128,11,,,,,,male,,
ObjectId(57d566e678e95b738eb1ec96),大海,3506,1445,50,1277,市场营销硕士，信息技术管理硕士,,某大型银行,,杭州,male,,"

地下室有好多酒，倒出来可以洗澡了"
ObjectId(57d566e878e95b738eb1ec97),李子健,8903,3244,86,11769,海淀区成府路43号,,某大行,,北京,male,,"

专注宏观分析；个人微信公众号：李子健

"
ObjectId(57d566ee78e95b738eb1ec98),范圈圈,1629,689,173,311573,清华大学美术学院,,,,北京,female,,"

从全职设计师转变到全职妈妈  A successful life is largely driven by balance and moderation. Not too much of anything. Not too little, either. Just Enough.

"
ObjectId(57d566f378e95b738eb1ec99),王京徽,4630,2176,152,36828,滋賀県立大学,日本民俗学,,,北京,female,,"

New start

"
ObjectId(57d566f578e95b738eb1ec9a),刘海南,291,88,7,80,北京第二外国语学院,旧金山艺术学院,,,纽约/北京,male,,"

独立纪录片人，德州扑克爱好者。常驻纽约，北京。

"
ObjectId(57d566f778e95b738eb1ec9b),原壤,690,199,3,96,,,,,,male,,
ObjectId(57d566fc78e95b738eb1ec9c),方正毅,745,260,444,206,中国人民大学,文史哲,,,海淀区,male,,"

人，是万物的灵长。

"
ObjectId(57d566ff78e95b738eb1ec9d),弓虽然,14,4,101,3,,,,,北京,male,,"

世界那么美好

"
ObjectId(57d5670478e95b738eb1ec9e),王阅微,2725,941,1386,9121,华南理工大学（SCUT）,,唐硕创新体验设计咨询,UX Expert,深圳,male,,"

User Experience Design

"
ObjectId(57d5670978e95b738eb1ec9f),枫影JustinYan,652,133,68,472,华南理工大学,软件工程,微信,iOS/Mac 开发,广州,male,,"

iOS/Mac Dev | 每周读一本好书 | 微信公众号: MapleJustin 枫言枫语

"
ObjectId(57d5670c78e95b738eb1eca0),saechoe,0,0,89,15,中山大学,艺术设计学,腾讯,交互设计师,广州,female,,
ObjectId(57d5670e78e95b738eb1eca1),Webto,2897,508,106,1869,天津大学（TJU）,工业设计,Rekuten,PM,东京,male,,"

热爱互联网。产品运营营销内容什么都做过点。已从小米科技离职。

"
ObjectId(57d5671078e95b738eb1eca2),卓惠子,23410,4728,28,4418,,,,,,female,,
ObjectId(57d5671378e95b738eb1eca3),罗斯川,6262,1048,19,419,,,,,,male,,"

一段话就能说明白那还是川哥嘛？

"
ObjectId(57d5671878e95b738eb1eca4),Tin Tin,563,103,106,228,,,,,,male,,
ObjectId(57d5671a78e95b738eb1eca5),钱锟,2905,1161,90,1246,,,成都橙锦信息技术有限公司,CEO,成都,male,,"

网聚最强施工团队，轻松掌控我的装修。

"
ObjectId(57d5672078e95b738eb1eca6),坤爷,181,69,62,261,大学,,,,北京,male,,"

爱旅游，爱生活，爱自由！

"
ObjectId(57d5672578e95b738eb1eca7),李美真,370,104,412,407,,,,,,female,,
ObjectId(57d5672778e95b738eb1eca8),VikiMA,6926,1629,285,719,,,,,,female,,"

脱离了高级趣味的小市民。// 欢迎屏蔽喔。

"
ObjectId(57d5672d78e95b738eb1eca9),刘秩,1154,376,43,621,,,博士生,,北京,male,,
ObjectId(57d5673278e95b738eb1ecaa),翟刚,985,191,18,812,,,,,北京,male,,"

everything that kills me makes me feel alive

"
ObjectId(57d5673478e95b738eb1ecab),小丑君的面具,286,95,56,370,武汉大学,哲学系,,,,male,,"

期中忙碌，只好先各种跳票了。

"
ObjectId(57d5673778e95b738eb1ecac),怀剑,1471,218,40,87,中山大学,数学,,,妖都,male,,"

数学专业本科生，分析哲学爱好者

"
ObjectId(57d5673b78e95b738eb1ecad),Murasaki.AKARUI,0,0,1,1,,,,,妖都,female,,
ObjectId(57d5674178e95b738eb1ecae),liti,4,0,385,9,,,,,,male,,
ObjectId(57d5674378e95b738eb1ecaf),Marcus Aurelius,290,79,14,98,,政治哲学,,,,male,,
ObjectId(57d5674878e95b738eb1ecb0),Fangela Baby,3070,507,144,2176,,,,,,male,,
ObjectId(57d5674d78e95b738eb1ecb1),杨慧妍,310,85,405,139,北京外国语大学,俄语语言文学,,,北京,female,,"

it ain't so much what you don't know that gets you into trouble, it's what you know for sure that just ain't so.

"
ObjectId(57d5675278e95b738eb1ecb2),山根 金,69,36,12,57,院生,社会経済システム,,,名古屋,female,,"

问校友app日本地区导师。想咨询日本留学的去app里问吧。不再无偿接受咨询了望谅解。

"
ObjectId(57d5675778e95b738eb1ecb3),lollipop,5626,1493,6,1162,,,,,,female,,"

人无再少年

"
ObjectId(57d5675978e95b738eb1ecb4),熊猫老v,21,7,5,8,,,,,,female,,
ObjectId(57d5675b78e95b738eb1ecb5),何炜,0,0,11,6,,,,,,male,,
ObjectId(57d5676078e95b738eb1ecb6),姚小歪,0,0,0,9,,,,,,female,,
ObjectId(57d5676278e95b738eb1ecb7),夏小暖,26,6,13,245,,,,,,female,,"

《再不出发就老了》作者

"
ObjectId(57d5676878e95b738eb1ecb8),林畇恺,0,0,28,60,,,,,,male,,
ObjectId(57d5676a78e95b738eb1ecb9),Yang Cheng,0,0,17,341,,,,,,male,,
ObjectId(57d5677078e95b738eb1ecba),珍妮,0,0,23,53,北京外国语大学,,万博宣伟,公关顾问,北京,female,,"

乱花渐欲罢不能力有限制级被害妄想症

"
ObjectId(57d5677278e95b738eb1ecbb),吴焕宇,1,0,37,75,伦敦政治经济学院（LSE）,传播学,万事达卡（MasterCard）,公共关系副总裁,北京,male,,"

尽可能了解，尽可能回答

"
ObjectId(57d5677778e95b738eb1ecbc),Grace Lu,0,0,19,27,,,,,,female,,
ObjectId(57d5677a78e95b738eb1ecbd),唐小唐,305,138,51,737,,,无时尚中文网,Founder,,male,,"

无时尚中文网:"
ObjectId(57d5677f78e95b738eb1ecbe),福隆,0,0,21,42,,,,,,female,,
ObjectId(57d5678478e95b738eb1ecbf),熊小默,2697,654,101,85035,,,IDEAT杂志与The Good Life杂志,主编,上海,male,,
ObjectId(57d5678978e95b738eb1ecc0),造波浪,0,0,122,2,SEU,,SAA,,上海,male,,
ObjectId(57d5678f78e95b738eb1ecc1),JerryJazzy,4515,769,190,1352,纽约大学 (New York University),Music Technology,,,纽约,male,,"

Music Technician，黑人音乐控，爵士粉，Acappella"
ObjectId(57d5679178e95b738eb1ecc2),Deborah Lee,12585,3549,88,2556,Caltech,bsn,,,龙猫饲养员,female,,"

keep nonsensing...keep research

"
ObjectId(57d5679678e95b738eb1ecc3),陈昱光,5169,1021,30,1309,加州理工学院 (Caltech),天体物理学,加州理工学院 (Caltech),RA/TA,北京,male,,"

P大本科天文狗

"
ObjectId(57d5679c78e95b738eb1ecc4),Ying Vader,3888,1006,96,1396,帝国理工学院 (Imperial College London),Aeronautics,,,,male,,"

生也有涯，知也无涯

"
ObjectId(57d567a178e95b738eb1ecc5),王兆洋,13458,2680,145,3815,北京交通大学,铁道运输,,,北京,male,,"

手上没有泥土时，一定沾满油污

"
ObjectId(57d567a478e95b738eb1ecc6),北极,41605,11086,68,9477,兰州大学,,,,北京,male,,"

我不是做铁路工作的，我的工作真的跟铁路一点关系都没有。私信请直奔主题，不要问在不在也不要说你好。

"
ObjectId(57d567a978e95b738eb1ecc7),Lanczos,207,53,278,13,,,,,,male,,
ObjectId(57d567ae78e95b738eb1ecc8),聂鑫,17633,3917,137,5950,南开大学,理论物理,高能物理研究所,RA,北京,male,,"

一个想做理论也想做实验的纠结货

"
ObjectId(57d567b378e95b738eb1ecc9),夏一可,4921,746,1,3964,,,,,,female,,
ObjectId(57d567b878e95b738eb1ecca),Minglei Xiao,17801,3696,232,7433,德克萨斯州大学奥斯汀分校 (UT Austin),理论物理,博士,,Austin,male,,
ObjectId(57d567bd78e95b738eb1eccb),兮伯青德,253,90,25,155,UCAS,高能天体物理,IHEP,博士研究生,北京,male,,
ObjectId(57d567c078e95b738eb1eccc),章鱼喵,1975,685,289,11251,University of Planet,天体物理学,星际移民中心,行星生态设计,火星,male,,"

来自星际移民中心("
ObjectId(57d567c578e95b738eb1eccd),古几米,646,71,202,89,宾夕法尼亚大学 (University of Pennsylvania),应用数学,纽约大学,博士后,纽约,male,,"

PhD in Applied Math

"
ObjectId(57d567ca78e95b738eb1ecce),灵剑,13716,2814,33,3164,清华大学,电子工程系,,,,male,,"

"
ObjectId(57d567d078e95b738eb1eccf),Kyon N,39395,6062,149,4211,清华大学,计算机科学与技术,五道口工人养猪场,猪学家,北京,male,,"

N是Nagato // 头像作者是微博上的 _好多虫 // 博物学初段学徒 // 飞面神教猪肉丸派 // 批量屏蔽插件使用者 // 友善度曲线为log(你的水平) // 喜欢推荐自己的精彩评论 // 定期删除低赞回答 // 知乎药丸

"
ObjectId(57d567d278e95b738eb1ecd0),贺久恒,362,73,32,69,清华大学,新闻与传播,,,北京,male,,"

以无益之事，遣有涯之生。

"
ObjectId(57d567d878e95b738eb1ecd1),猫鼬同学,616,122,57,60,清华大学,传播学,,,北京,male,,
ObjectId(57d567da78e95b738eb1ecd2),黄敏大,2125,515,52,1295,清华大学,法学,,,,male,,
ObjectId(57d567dc78e95b738eb1ecd3),方小树,17,5,11,24,不多,,别问,,中国,male,,"

玩得少，因为很多文献要读，很多问题要想，很多文章要写。说到底，稳食艰难/(ㄒoㄒ)/~~

"
ObjectId(57d567de78e95b738eb1ecd4),何帆,2029,309,15,3653,,,,,北京,male,,"

面对复杂，保持欢喜

"
ObjectId(57d567e478e95b738eb1ecd5),高杉峻,14049,3114,1560,9602,PKU,Law,高杉LEGAL,依法灭蛊师,北京,male,,"

万壑风来雨乍晴，此山犹似旧时青。

"
ObjectId(57d567e978e95b738eb1ecd6),俞薇,3025,588,59,807,同济大学,地图学与地理信息系统,上海市住建委,干部,上海,female,,"

别惹本姑娘。

"
ObjectId(57d567eb78e95b738eb1ecd7),苍月小心,22395,3736,854,2043,,,网易,数值策划（已离职）,,male,,"

英语学习方面的问题，尤其是阅读和写作方面的可以咨询我。"
ObjectId(57d567f078e95b738eb1ecd8),野风,4244,1249,10,4218,,,,,,male,,"

所谓黑与白交，黑能污白而白不能染黑，还请各位谨慎关注！

"
ObjectId(57d567f578e95b738eb1ecd9),吴思,5772,1070,666,2320,,,,,深圳,male,,"

独立精神，自由思想！知我者谓我心忧，不知我者谓我何求。

"
ObjectId(57d567f878e95b738eb1ecda),尼采与旺财,7299,1456,285,929,hust&nju,,,,中国,male,,"

地球围绕着太阳，并不是为了寻找光明，它只是找不到逃脱的方向和力量。

"
ObjectId(57d567fa78e95b738eb1ecdb),Pigu,17684,1757,736,2258,鄂,,蜀,写 bug,蓉,male,,"

有关于 Python、Android、Minecraft、输入法、头像设计等各类喜欢的小众问题都可以与我探讨，如果特别能吹的话，请一定记得私信我。"
ObjectId(57d567ff78e95b738eb1ecdc),Jasin Yip,14925,2499,488,6201,,,计蒜客,前端工程师,北京,male,,"

Write the code, change the world.

"
ObjectId(57d5680578e95b738eb1ecdd),鼓赵,8876,2467,132,1906,北京语言大学,计算机科学与技术,自如友家,二手架构师,北京,male,,"

人活过三十都tm是垃圾时间

"
ObjectId(57d5680a78e95b738eb1ecde),Kevin Hwang,3394,797,55,2029,中国戏曲学院,声音艺术设计,A Little Music Shanghai,监制,上海,male,,"

欢迎大家来Shanghai A Little Music Studio玩～"
ObjectId(57d5680c78e95b738eb1ecdf),莫若铭,149,53,15,82,,,,,杭州,male,,"

浙江广播电视集团5.1环绕声录音棚首席录音师

"
ObjectId(57d5681278e95b738eb1ece0),有川姬,34643,4490,323,4501,,,,,巴比伦·泰西封,female,,"

因为有智慧，所以有光明；因为有光明，所以有无畏；因为有无畏，所以有胜利；因为有胜利，所以有圣主。从初至终，从圣至我，从光明至光明。从死亡中给予生命，从堕落中给予救赎，从绝望中给予希望，从毁灭中给予创生。藉着主的圣名，我得以在此存在，并于此重归永恒。某个群 572520289   CP：@Teresa江离

"
ObjectId(57d5681778e95b738eb1ece1),胡鲤,31970,5204,205,8782,哈尔滨医科大学,临床医学,,,哈尔滨,male,,"

恨不能早点遇见你，之前万水千山，都太寂寞。我已委托“维权骑士”（"
ObjectId(57d5681a78e95b738eb1ece2),destiny,2305,515,58,920,,,,,,male,,"

世界太大，人会迷路，要么庸俗，要么孤独，努力生长中！

"
ObjectId(57d5682378e95b738eb1ece3),Badger4us,13911,281,44,15745,,,,,,male,,
ObjectId(57d5682878e95b738eb1ece4),OwenLiuzZ,0,0,34,4,,,,,,male,,
ObjectId(57d5682e78e95b738eb1ece5),布棉|徐财星,4055,1268,310,5958,仲恺农业工程学院,国土与房地产管理,学而思,产品总监,北京,male,,"

一个混迹多年的产品汪，有百度、赶集、学而思等产品运营经历，现为互联网学习社区三节课"
ObjectId(57d5683078e95b738eb1ece6),刘家超,2325,701,26,846,,,,,,male,,
ObjectId(57d5683578e95b738eb1ece7),孙烨,21972,13,24,3916,南开大学,,黑白漫文化,主编,天津,male,,"

中国第一本漫画文化MOOK：『黑白漫文化』。欢迎漫画从业者或骨灰级爱好者投稿，加入作者群体。私信@壬午@纸片做的叶子。微信号：hbmanga微博："
ObjectId(57d5683b78e95b738eb1ece8),NealDie,105940,18098,401,35990,,,如戏,记录者,北京,male,,"

我的嘴巴停不下来。

"
ObjectId(57d5683d78e95b738eb1ece9),午夜飞行,29390,12921,44,16248,,,,,北京,male,,"

香水时代 - 微信订阅号： NoseTime_com，定期会有优秀的香水文章推送（转载必须私信我授权）"
ObjectId(57d5684278e95b738eb1ecea),Alessio Xu,1,0,28,9,,,,,,male,,
ObjectId(57d5684778e95b738eb1eceb),Cosmo Lam,0,0,8,3,,,,,,male,,
ObjectId(57d5684d78e95b738eb1ecec),翁伟,16135,4102,319,8359,新加坡国立大学,计算机,,,新加坡,male,,"

生命不息，折腾不止。

"
ObjectId(57d5685178e95b738eb1eced),咪蒙,6036,1685,5,9196,,,,,,female,,
ObjectId(57d5685778e95b738eb1ecee),海参包,38499,5269,34,42075,埃塞俄比亚国立大学,电影符号学,炸鸡店,配料员,新墨西哥州,male,,"

W.W 

"
ObjectId(57d5685c78e95b738eb1ecef),景玺龙,49741,13008,395,26547,宁波诺丁汉大学,金融与财务管理,卖酒卖五金倒干货,卖萌卖心态正能量,,female,,"

要结婚啦。

"
ObjectId(57d5685e78e95b738eb1ecf0),三元小武,12920,3477,78,14255,,,,,克里特,male,,"

搭配iZhihu效果更佳。"
ObjectId(57d5686378e95b738eb1ecf1),游庵,0,0,1,1,,,,,,male,,
ObjectId(57d5686878e95b738eb1ecf2),豆花,0,0,85,1464,,,,,,male,,
ObjectId(57d5686e78e95b738eb1ecf3),HenryZ,8202,2884,176,3277,四川大学,英语语言文学,,,北京,male,,"

VR从业者 / 业余写作者、译者 / 曾经的背包客，已走过三大洲100多座城市  / 《经济学人》忠实读者 / 拜仁慕尼黑铁粉 / 在爱尔兰养过纯血赛马 / 半马已完成，今年争取跑一次全程马拉松/ 评论、私信选择性回复

"
ObjectId(57d5687378e95b738eb1ecf4),Sophy Wang,141,44,158,151,,,,,北京,female,,"

自律，是一个人成为一个更好的人的必经之旅。

"
ObjectId(57d5687978e95b738eb1ecf5),陈丹,0,0,1,1,,,,,上海,female,,
ObjectId(57d5687e78e95b738eb1ecf6),塔尔盖,17360,6956,8,16472,斯坦福大学 (Stanford University),工商管理硕士（MBA）,极橙齿科,创始人兼CEO,上海,male,,"

公众号：ta_ergai

"
ObjectId(57d5688278e95b738eb1ecf7),宝宝美颜,735,373,3,281,四川大学华西口腔医学院,口腔正畸临床硕士,丁香园医学论坛,口腔医学版块荣誉版主,天津,male,,"

作为一个在口腔医疗里不断探索的牙医胖子，在临床技术和患者宣教领域努力前行！希望通过自己的努力帮助医生更好的学习交流，帮助患者获得更好的治疗效果！

"
ObjectId(57d5688778e95b738eb1ecf8),郑翼,0,0,13,2,,,smile dental clinic,Doctor,,male,,
ObjectId(57d5688978e95b738eb1ecf9),变态辣椒,0,0,4,8971,,,,,北京,male,,
ObjectId(57d5688d78e95b738eb1ecfa),王自健,332,41,1,18611,,,,,,male,,
ObjectId(57d5689378e95b738eb1ecfb),金融八卦女,166,43,98,10748,,,金八文化传媒（北京）有限公司,,北京,female,,"

""金融八卦女""APP苹果市场和安卓各大应用市场均可下载，   关注金融圈，八卦从来不是目的, 而是接近真相的手段之一。爆料或联系我微信号：baguanv007

"
ObjectId(57d5689478e95b738eb1ecfc),张良,4589,1797,0,2601,,,,,上海,male,,"

爱，勇气，希望

"
ObjectId(57d5689778e95b738eb1ecfd),苏莞尔,49649,17200,260,22896,,,,,北京,female,,"

神秘的十八线过气网红₍₍⁽⁽(ી( ･◡･ )ʃ)₎₎⁾⁾，特别爱删答案，新北漂一代，正在努力找工作中。评论区已经放弃，如果喜欢我或者有疑问，可以添加我的私人微信alicelapin或者私信我，方便的话可以介绍下自己哦，我们愉快的做盆友。已委托维权骑士（"
ObjectId(57d5689c78e95b738eb1ecfe),小叶子,266,74,2,105,中国人民解放军第三军医大学,,,,成都,female,,"

Vx：yy15213360926

"
ObjectId(57d5689e78e95b738eb1ecff),钻钻,0,1,4,9,,,,,上海,female,,"

消失的下雨天 我好想再淋一遍

"
ObjectId(57d568a078e95b738eb1ed00),斯人,1756,1190,24,2502,对外经济贸易大学 (UIBE),金融学,金融,,北京,male,,"

考证投机倒把者

"
ObjectId(57d568a678e95b738eb1ed01),Star Fu,257,90,205,367,Tsinghua,工商管理硕士（MBA）,,,广东省,male,,"

擅长证券投资、技术分析、交易系统等二级市场投资投机类问题。"
ObjectId(57d568aa78e95b738eb1ed02),蓝5683,484,95,7,250,,,,,,male,,"

欢迎来到西韩。

"
ObjectId(57d568b078e95b738eb1ed03),luraluza,777,241,198,107,,,,,,male,,"

每天泡在健身房的在读研究生

"
ObjectId(57d568b278e95b738eb1ed04),philharmonic77,9,4,69,5,中国人民大学,统计,,,北京,female,,"

Up & Update

"
ObjectId(57d568b878e95b738eb1ed05),Yan He,181,44,581,1474,西南财经大学（SWUFE）,金融学,美团网,Risk Strategy Analyst,北京,male,,"

好读书，不求甚解；每有会意，便大吃一顿麻辣香锅。

"
ObjectId(57d568ba78e95b738eb1ed06),魏鸿鑫,130,16,68,127,华中科技大学,软件工程,饿了么,数据产品经理,北京,male,,"

不会写代码的产品绝对做不了好看的早餐

"
ObjectId(57d568bc78e95b738eb1ed07),岑庆波,0,0,17,13,,,,,,male,,
ObjectId(57d568c178e95b738eb1ed08),景天思,0,1,23,11,广东商学院,,,,广州,female,,
ObjectId(57d568c778e95b738eb1ed09),陶宁,620,235,21,8959,,,,,,female,,
ObjectId(57d568c978e95b738eb1ed0a),张磊,219,56,23,21377,社会大学,折腾,创业,打杂,向往星辰大海,male,,"

"
ObjectId(57d568cb78e95b738eb1ed0b),包炬强,80,11,69,760,,,,,,male,,
ObjectId(57d568d178e95b738eb1ed0c),曾杗,0,0,134,38,,,,,,female,,
ObjectId(57d568d678e95b738eb1ed0d),bruce wan,13477,3604,34,4230,,,,,广州,male,,
ObjectId(57d568d878e95b738eb1ed0e),Calon,14828,3770,328,3516,,,,,,male,,"

"
ObjectId(57d568da78e95b738eb1ed0f),违宪暴君林肯,6168,1397,0,518,,,,,,male,,
ObjectId(57d568df78e95b738eb1ed10),鲁小夫,11571,2342,51,3217,,,,,,male,,
ObjectId(57d568e578e95b738eb1ed11),camsong,569,26,181,247,,,Alibaba,前端,,male,,"

"
ObjectId(57d568ea78e95b738eb1ed12),清腥的巧克力,33844,11818,94,20760,,,,,,female,,"

你我都如同蝼蚁一般渺小，不可能将世界上所有的事物都分辨个好坏高下，价值观是变化且多元的，就算你不认同的东西也是有它的意义和价值的，存在即合理，好好过自己的生活，少在知乎上撕，喜欢就点赞，不喜欢就点反对去举报，讨厌就屏蔽我， 这里有没有言论自由看我心情（不闲聊，有事直说，私信就好，不加任何联系方式）

"
